HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HIT_ID,Input.pr_link,Input.contributors_url,Input.merged,Input.submitter,Input.closer,Input.cores,Input.p_num,Input.c_num,Answer.Comment,Answer.GithubID,Answer.P1_Submitter,Answer.P2_Cores,Answer.P3_External,Answer.Q1_Support?,Answer.Q1_Support_Comment,Answer.Q2_Alternate S?,Answer.Q2_Alternate_Comment,Answer.Q3_Dis_Solution?,Answer.Q3_Dis_Solution_Comment,Answer.Q4_Dis_Problem?,Answer.Q4_Dis_Problem_Comment,Answer.Q5_Outcome?,Answer.Q5_Outcome_Comment?,Approve,Reject

3P7QK0GJ3T9DR7XZOI3HG81Z0F9Z2E,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:05 PDT 2016,2,BatchId:2537954;,3600,604800,Tue Oct 04 10:53:04 PDT 2016,,,3NXNZ5RS1BL7T1AMGYVENVBZ9VZ978,AMZVZJL54O491,Approved,Mon Sep 26 01:44:52 PDT 2016,Mon Sep 26 01:51:09 PDT 2016,Mon Oct 03 01:51:09 PDT 2016,Wed Sep 28 14:46:01 PDT 2016,Tue Sep 27 10:53:03 PDT 2016,,377,80% (64/80),80% (64/80),80% (64/80),10007,https://github.com/laravel/framework/pull/720,https://github.com/laravel/framework/graphs/contributors,FALSE,,,"taylorotwell, GrahamCampbell, lucasmichot",5,13,{},zantx3,barryvdh,"taylorotwell, GrahamCampbell, lucasmichot, josephsilber, themsaid, crynobone, vlakoff","Rsully, jonphipps, taylorotwell",N,{},"Y,core","barryvdh commented on Mar 29, 2013



Could you just use Find in files and replace all @param Illuminate\ to @param \Illuminate\, and the same form @var and @return? I found them al with 1-3 spaces.

Or do you want me to try a new PR?","Y,improve","bencorlett commented on Mar 27, 2013



You really need to re-do this PR to be honest. That issue with every line being changed in half of the files is no good.



However, I'm not sure if your'e wasting your time or not. There was an issue open which Taylor has closed (which you've referred to in your PR, #701). I don't like your chances of having it merged.



The idea of proposals & issues before-hand is to see the likelihood of something getting merged, so you don't feel you've wasted all your time if it doesn't.","Y, no value","bencorlett commented on Mar 27, 2013



You really need to re-do this PR to be honest. That issue with every line being changed in half of the files is no good.



However, I'm not sure if your'e wasting your time or not. There was an issue open which Taylor has closed (which you've referred to in your PR, #701). I don't like your chances of having it merged.



The idea of proposals & issues before-hand is to see the likelihood of something getting merged, so you don't feel you've wasted all your time if it doesn't.","Rej, not sure.",{},,

3P7QK0GJ3T9DR7XZOI3HG81Z0F9Z2E,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:05 PDT 2016,2,BatchId:2537954;,3600,604800,Tue Oct 04 10:53:04 PDT 2016,,,3WMOAN2SRCLUTTFCZ6HZBAMM13CNV5,ABFSVRWVFHZ6P,Approved,Fri Sep 30 04:52:18 PDT 2016,Fri Sep 30 05:03:58 PDT 2016,Fri Oct 07 05:03:58 PDT 2016,Sat Oct 01 19:06:07 PDT 2016,,,700,100% (39/39),100% (39/39),100% (39/39),10007,https://github.com/laravel/framework/pull/720,https://github.com/laravel/framework/graphs/contributors,FALSE,,,"taylorotwell, GrahamCampbell, lucasmichot",5,13,{},0pointr,unknown repository,"taylorotwell, GrahamCampbell, lucasmichot, themsaid","RSully, jonphipps, zantx3",N,{},N,{},"Y,improve","You really need to re-do this PR to be honest. That issue with every line being changed in half of the files is no good.



However, I'm not sure if your'e wasting your time or not. There was an issue open which Taylor has closed (which you've referred to in your PR, #701). I don't like your chances of having it merged.



The idea of proposals & issues before-hand is to see the likelihood of something getting merged, so you don't feel you've wasted all your time if it doesn't.",N,{},"Rej, implemented.",Done.,,

39WICJI5ATG2CPTISIHMZI6R6T9Z3P,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:05 PDT 2016,1,BatchId:2537954;,3600,604800,Sun Oct 02 14:40:05 PDT 2016,,,3QY5DC2MXS8ISMDVWSOH7JBUK4EFUV,AMZVZJL54O491,Approved,Mon Sep 26 00:12:32 PDT 2016,Mon Sep 26 00:18:36 PDT 2016,Mon Oct 03 00:18:36 PDT 2016,Wed Sep 28 14:45:56 PDT 2016,,,364,80% (64/80),80% (64/80),80% (64/80),10008,https://github.com/Quicksilver/quicksilver/pull/219,https://github.com/Quicksilver/quicksilver/graphs/contributors,FALSE,,,"pjrobertson, skurfer, tiennou",5,21,{},{},pjrobertson,"pjrobertson, skurfer, tiennou, andreberg, HenningJ, craigotis, fheckl",BurningTyger,N,{},"Y,core","HenningJ commented on Apr 20, 2011



Wow. Don't you think you're going a little bit overboard with this many comments? Or is this just for my benefit when checking on your code?



Apart from that:

I think your improvement is good. But I have a question about the code that was there before...

Why would an URL have 4 components (meaning three . in the host)?



Also, you might want to create the TLD array somewhere else, so it isn't created each time this method is called. I don't think it will matter much because the method isn't called THAT often, but imho it would be better anyway





$$$



 HenningJ commented on Apr 20, 2011



Don't get me wrong, I do like comments. :-)

But I think they should be more about why something is done, not about how something is done. Because I can read the how in the code myself. Unless (of course) it's a really complicated how.



So, a comment like



// If there's a .

if ([stringValue rangeOfString:@"".""] .location != NSNotFound) {



imho only clutters the code with useless lines. Instead it should be something like



// a mail address or url have to contain at least one ., so if it exists, do some more checking on that



The same goes for



// If the string is prefixed with / or ~ it's a file path

if ([stringValue hasPrefix:@""/""] || [stringValue hasPrefix:@""~""]) {



I can see its checking for the / and ~ prefixes, so all I need is that this means its a file path.



But maybe that's just me.



Also, remove the NSLogs :-)





$$$","Y,bug|Y,improve","Well...it should only be called once...and once for every object the inherits from this object. So, i think you should do



if (tld == nil) {

    tld = [[NSArray arrayWithObjects

}



instead.





$$$$","Y,not fit.",This commit did horrible things to QS so the changes made here were quickly removed and are irrelevant,"Rej, not sure.",{},,

3PIOQ99R7YASUUSI4E2TR4PI9SLUNB,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,1,BatchId:2537954;,3600,604800,Sun Oct 02 14:40:06 PDT 2016,,,3ZR9AIQJUCXSEK4QE4EER8QWFRB043,A1WTD5OHCQS3TG,Approved,Mon Sep 26 05:52:07 PDT 2016,Mon Sep 26 05:57:58 PDT 2016,Mon Oct 03 05:57:58 PDT 2016,Wed Sep 28 14:46:02 PDT 2016,,,351,30% (3/10),30% (3/10),30% (3/10),10009,https://github.com/playframework/playframework/pull/469,https://github.com/playframework/playframework/graphs/contributors,FALSE,,,"jroper, pk11, guillaumebort",4,4,{},zabza13,jroper,"jroper, pk11, guillaumebort","betehess,mandubian,mgibowski","Y,others",Nice!,"Y,core",creating overloaded methods plus deprecating old API would be perfect. thanks,"Y,improve","If it's only about ResultsSpec.scala why not adding sequential in that one spec, as described here: http://stackoverflow.com/questions/8026866/parallel-execution-of-tests?answertab=active#tab-top",N,{},"Rej, implemented.","Because it's not about that one spec, adding sequential only makes that one spec run sequentially, but the issue is that you can't have two specs running an application at the same time due to Play's global state, and there is another spec in this project that runs an application, so unless we combine all the specs that run an application into one massive spec (and in future, as we increase Plays test coverage, there will be many, many more specs that run an application), sequential is of no use here.",,

3NKW03WTLMVQPVUFF69BDM5KZJJWQZ,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,2,BatchId:2537954;,3600,604800,Tue Oct 04 10:53:03 PDT 2016,,,30BXRYBRP5LFYMT6MIRISS84L0YWH7,AMZVZJL54O491,Rejected,Mon Sep 26 04:29:25 PDT 2016,Mon Sep 26 04:31:46 PDT 2016,Mon Oct 03 04:31:46 PDT 2016,,Tue Sep 27 10:53:02 PDT 2016,Q5 is wrong. We approve HIT with at least correct answer for Q5 and the preparation parts. If you have doubts about that. Please contact di.chen.mturk@gmail.com,141,80% (64/80),80% (64/80),80% (64/80),10010,https://github.com/OpenImageIO/oiio/pull/82,https://github.com/OpenImageIO/oiio/graphs/contributors,FALSE,,,"lgritz, edgarv",3,13,{},{},matekm,"lgritz, edgarv, matekm, inequation","dewyatt, lgritz","Y,core","matekm commented on Jun 12, 2011



ok, after some fighting with rebasing the commits everything is ok now. Is the code good enough to merge it with the master?",N,{},N,{},N,{},Merged.,{},,

3NKW03WTLMVQPVUFF69BDM5KZJJWQZ,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,2,BatchId:2537954;,3600,604800,Tue Oct 04 10:53:03 PDT 2016,,,3VHHR074H452U3BV5VY4S42UARU7LM,ABFSVRWVFHZ6P,Approved,Fri Sep 30 05:47:57 PDT 2016,Fri Sep 30 05:55:39 PDT 2016,Fri Oct 07 05:55:39 PDT 2016,Sat Oct 01 19:06:07 PDT 2016,,,462,100% (39/39),100% (39/39),100% (39/39),10010,https://github.com/OpenImageIO/oiio/pull/82,https://github.com/OpenImageIO/oiio/graphs/contributors,FALSE,,,"lgritz, edgarv",3,13,{},0pointr,matekm,"lgritz, edgarv, matekm, inequation, fpsunflower, cmstein",{},N,{},N,{},N,{},"Y,others","Sorry, Daniel, I'm sure Robert didn't mean to step on your toes. On the other hand, I really think that a good implementation of PSD will keep you busy the whole summer, you shouldn't be worried about this.","Rej, implemented.",Merged.,,

3OJX0UFJ0ZV75SOO34JO93UY4359US,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,1,BatchId:2537954;,3600,604800,Sun Oct 02 14:40:06 PDT 2016,,,3VE8AYVF8NLKUP6ITPNCBRT5NDTF8M,AMZVZJL54O491,Approved,Mon Sep 26 01:01:57 PDT 2016,Mon Sep 26 01:06:06 PDT 2016,Mon Oct 03 01:06:06 PDT 2016,Wed Sep 28 14:46:04 PDT 2016,,,249,80% (64/80),80% (64/80),80% (64/80),10011,https://github.com/linuxmint/Cinnamon/pull/1003,https://github.com/linuxmint/Cinnamon/graphs/contributors,FALSE,,,"clefebvre, mtwebster, glebihan",2,18,{},zant3,autakper,"clefebvre, mtwebster, glebihan, dalcde, autarkper, josephmcc",cobinja,N,{},"Y,others","Cobinja commented on Aug 6, 2012



@autarkper: could you take another look at this? currently it breaks setting bottom panel height without cinnamon restart. the position is not adjusted (probably to not calling LayoutManager.updateBoxes)","Y,bug","autarkper commented on Sep 5, 2012



This will no longer merge cleanly to master; there is currently a conflict in panel.js that cannot be mechanically resolved. Unfortunately I'm not able to work that out for the time being.",N,{},"Rej, not sure.",{},,

3UY4PIS8QR9CLX1K2QS9G2KLYVO1NJ,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,1,BatchId:2537954;,3600,604800,Sun Oct 02 14:40:06 PDT 2016,,,3XUHV3NRVLMLL3EMQH492SVR12Q5HT,AMZVZJL54O491,Approved,Sun Sep 25 23:22:21 PDT 2016,Sun Sep 25 23:47:53 PDT 2016,Sun Oct 02 23:47:53 PDT 2016,Wed Sep 28 14:46:03 PDT 2016,,,1532,80% (64/80),80% (64/80),80% (64/80),10012,https://github.com/owncloud/apps/pull/1,https://github.com/owncloud/apps/graphs/contributors,FALSE,,,"tanghus, owncloud-bot, DeepDiver1975",4,9,{},zantx3,raghunayyar,"tanghus, owncloud-bot, DeepDiver1975, icewind1991, BernhardPosselt, bartv2, MTGap, blizzz, #9arkascha, eMerzh",No external developers found,"Y,core","raghunayyar commented on Aug 30, 2012

Sure! That will be great!



$$$$$



 DeepDiver1975 commented on Aug 28, 2012



THX



Please add the un-minified version of Modernizr.js as well.

Minified js is considered as binary and to fulfill copyrights we need to deliver the source as well.



THX a lot,



Tom","Y,core","I've been thinking about this earlier, isn't it enough to just link people to the un-minified version.





$$$$



 tanghus commented on Aug 30, 2012



@raghunayyar Should we also drop the minified version, or is it customized to only check for placeholder?







$$$$$

It was not just for the placeholders. It was in general because we thought applying modernizr.js to core so that it may be accessed if required by all the apps.","Y,inconsistency","Well - there is for sure some room for interpretation.



I - being the Debain Package Maintainer - have to follow the Debian guidelines, which interpret the licenses very strict.

The rule is actually pretty easy: you need to be capable to build the whole software from the source including the capability to change any piece.

As changing a minified javascript is almost impossible - or at least big pain: we need to include the unminified version.





$$$$$

Changing float: left; to clear: left; will prevent the sections from floating which is a waste of space on wide-screen monitors. What we want is a floating solution that supports both wide monitors and e.g. phones.",N,{},"Rej, implemented.",{},,

3UAU495MIIGACFSU5T266TPNZ2QUOQ,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,1,BatchId:2537954;,3600,604800,Sun Oct 02 14:40:06 PDT 2016,,,3WI0P0II62GTEA7I1SYME8LP1SDRDB,AMZVZJL54O491,Approved,Mon Sep 26 03:07:37 PDT 2016,Mon Sep 26 03:10:13 PDT 2016,Mon Oct 03 03:10:13 PDT 2016,Wed Sep 28 14:46:02 PDT 2016,,,156,80% (64/80),80% (64/80),80% (64/80),10013,https://github.com/jashkenas/backbone/pull/697,https://github.com/jashkenas/backbone/graphs/contributors,FALSE,,,"jashkenas, braddunbar, akre54",16,35,{},{},{},"jashkenas, braddunbar, akre54, caseywebdev,jridgewell,tgriesser,","studgeek, RStankov, gydstedt, Blakewilliams, jergason, caseywebdev, khepin, philfreo, jdalton, thriesser, mfoster, gsamokovarov, thecloudlesssky, powmedia,","Y,core|Y,others","powmedia commented on Mar 31, 2012



+1 for a proper .once() method which removes the event listener; could help prevent memory leaks","Y,others","jashkenas commented on Jan 13, 2012



I'm afraid I still don't think this is a common enough use case to bake into Backbone.Events ... but you can use _.once to accomplish the same thing, when you need it.",N,{},N,{},"Rej, implemented.","jashkenas commented on Dec 7, 2012



Alright folks -- I've just pushed a patch that implements ""once"". Please take a very close look at it -- I think it's an elegant little implementation -- and add any additional test cases that you think I might be missing.",,

39I4RL8QGJ5130CSMAGY9GUSO3P4HQ,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,2,BatchId:2537954;,3600,604800,Tue Oct 04 10:53:03 PDT 2016,,,3CFVK00FWM9JQ3XQMLTCMQ2YEFML6A,AMZVZJL54O491,Approved,Mon Sep 26 05:08:33 PDT 2016,Mon Sep 26 05:12:39 PDT 2016,Mon Oct 03 05:12:39 PDT 2016,Wed Sep 28 14:45:57 PDT 2016,Tue Sep 27 10:53:03 PDT 2016,,246,80% (64/80),80% (64/80),80% (64/80),10014,https://github.com/numpy/numpy/pull/3306,https://github.com/numpy/numpy/graphs/contributors,FALSE,,,"charris, teoliphant, cournape",5,16,{},zantx3,juliantaylor,"charris, teoliphant, cournape, pearu, pv","freddiewitherden, njsmith, rkern",N,{},N,{},"Y,inconsistency","rkern commented on May 3, 2013



You are testing with a bona-fide file object (or the Python 3 equivalent), not a generic file-like object like a GzipFile which cannot be memmapped. That's the intention behind the restriction.",N,{},"Rej, not sure.",{},,

39I4RL8QGJ5130CSMAGY9GUSO3P4HQ,3PZBZMF78J7ICNQ2210RDQLULP2X9O,Tagging Github Comments. (GitHub User Only. Reward Available.),Read comments for code contribution. Then answer 5 questions. Detailed Instruction and examples are offered.,"Batch, Tag, Tagging, Github, Comment, Quick, Easy, Reward.",$0.50 ,Sun Sep 25 14:40:06 PDT 2016,2,BatchId:2537954;,3600,604800,Tue Oct 04 10:53:03 PDT 2016,,,3SLE99ER0O1914VPXD1T5LZO8W1ZB3,ABFSVRWVFHZ6P,Approved,Sat Oct 01 03:13:11 PDT 2016,Sat Oct 01 03:27:33 PDT 2016,Sat Oct 08 03:27:33 PDT 2016,Sat Oct 01 19:06:08 PDT 2016,,,862,100% (39/39),100% (39/39),100% (39/39),10014,https://github.com/numpy/numpy/pull/3306,https://github.com/numpy/numpy/graphs/contributors,FALSE,,,"charris, teoliphant, cournape",5,16,{},0pointr,juliantaylor,"rgommers, jaimefrio, pv, certik, teoliphant, rkern, njsmith, stefanv, charris, cournape, ahaldane, seberg, mwiebe, juliantaylor",FreddieWitherden,N,{},N,{},"Y,improve","I'm not so sure anymore, allowing arbitrary file descriptors does allow for a lot of mistakes, and as rkern said you can get the filename from a valid open descriptor easily.



The only real reason I see to allow descriptors is if you are at the system limit of allowed descriptors.

I think it may be better to close the pull and the associated issue unless I'm overlooking a real use case.","Y, no value","memmapping an unnamed file is certainly useful, but this pull is about np.load which does not make sense for these files.
